1771313799.000,"8990f1","MDA1255 ",24.884173,121.321555,12200,174.1,,0.324,-27.8,238.87
1771313799.000,"abed10","FDX9128 ",25.024338,121.324259,38000,398.7,490,0.844,-33.5,229.68
1771313799.000,"71c331","JJA6022 ",24.989548,121.366882,37000,521.4,450,0.768,-37.0,36.89
1771313799.000,"86eb50","ANA860  ",24.783096,121.533712,41000,554.0,484,0.844,-34.2,51.74
1771313804.000,"8990a8","CAL852  ",25.005112,121.129913,1975,136.0,,0.244,-36.2,48.58
1771313804.000,"781878","AMU855  ",24.903585,121.168887,32000,378.0,460,0.764,-32.7,229.40
1771313804.000,"780f69","CDG4085 ",25.208083,121.218947,8800,214.1,238,0.368,-33.5,229.17
1771313804.000,"899106","N/A",25.190598,121.263529,5300,259.9,,,-35.9,308.28
1771313804.000,"781104","CES5008 ",25.338409,121.283417,7975,287.1,,0.420,-36.7,358.20
1771313804.000,"abed10","FDX9128 ",25.018430,121.316580,38000,398.7,490,0.844,-33.8,229.68
1771313804.000,"8990f1","MDA1255 ",24.882031,121.317668,12275,173.6,,0.324,-28.1,239.15
1771313804.000,"71c331","JJA6022 ",24.989548,121.366882,37000,521.4,450,0.768,-36.9,36.89
1771313804.000,"86eb50","ANA860  ",24.789299,121.542318,41000,554.0,484,0.844,-34.9,51.74
1771313809.000,"8990a8","CAL852  ",25.005112,121.129913,1975,136.0,,,-36.2,48.58
1771313809.000,"781878","AMU855  ",24.896695,121.160077,32000,375.2,456,0.756,-31.5,229.43
1771313809.000,"780f69","CDG4085 ",25.205383,121.215566,8800,213.4,240,0.368,-34.6,228.99
1771313809.000,"899106","N/A",25.194909,121.257555,5475,259.9,,,-36.7,308.28
1771313809.000,"781104","CES5008 ",25.338409,121.283417,7975,287.1,,0.420,-36.7,358.20
1771313809.000,"abed10","FDX9128 ",25.012471,121.308859,38000,398.7,490,0.844,-33.4,229.68
1771313809.000,"8990f1","MDA1255 ",24.879890,121.313730,12350,174.1,,0.324,-26.2,238.87
1771313809.000,"71c331","JJA6022 ",24.989548,121.366882,37000,521.4,450,0.768,-36.9,36.89
1771313809.000,"86eb50","ANA860  ",24.795502,121.550954,41000,554.0,484,0.844,-34.6,51.74
1771313814.000,"8990a8","CAL852  ",25.005112,121.129913,1975,136.0,,,-36.2,48.58
1771313814.000,"781878","AMU855  ",24.891249,121.153081,32000,373.1,456,0.756,-31.7,229.57
1771313814.000,"780f69","CDG4085 ",25.202032,121.211277,8800,213.4,238,0.368,-34.9,228.99
1771313814.000,"899106","N/A",25.201333,121.248486,5750,255.7,,,-36.3,308.17
1771313814.000,"781104","CES5008 ",25.338409,121.283417,7975,287.1,,0.420,-37.1,358.20
1771313814.000,"abed10","FDX9128 ",25.006372,121.300982,38000,398.7,490,0.844,-33.5,229.68
1771313814.000,"8990f1","MDA1255 ",24.877808,121.309967,12425,174.1,,0.324,-27.3,238.87
1771313814.000,"71c331","JJA6022 ",24.989548,121.366882,37000,521.4,450,0.768,-37.1,36.89
1771313814.000,"86eb50","ANA860  ",24.807082,121.567089,41000,554.0,484,0.844,-35.0,51.74
1771313819.000,"8990a8","CAL852  ",25.005112,121.129913,1975,136.0,,,-36.2,48.58
1771313819.000,"781878","AMU855  ",24.885773,121.146037,32000,371.0,454,0.752,-31.5,229.48
1771313819.000,"780f69","CDG4085 ",25.198746,121.207123,8800,212.7,238,0.368,-35.4,229.19
1771313819.000,"899106","N/A",25.201333,121.248486,5750,253.5,,,-36.0,308.27
1771313819.000,"781104","CES5008 ",25.338409,121.283417,7975,287.1,,0.420,-37.1,358.20
1771313819.000,"abed10","FDX9128 ",25.000507,121.293416,38000,398.7,490,0.844,-33.8,229.68
1771313819.000,"8990f1","MDA1255 ",24.876073,121.306838,12500,174.9,,0.324,-26.5,239.04
1771313819.000,"71c331","JJA6022 ",24.989548,121.366882,37000,521.4,450,0.768,-37.1,36.89
1771313819.000,"86eb50","ANA860  ",24.813786,121.576365,41000,554.7,484,0.844,-34.8,51.81
1771313824.000,"89906b","EVA165  ",24.964010,121.051768,3050,171.6,,,-36.2,126.47
1771313824.000,"781878","AMU855  ",24.880096,121.138713,32000,369.7,452,0.752,-31.7,229.72
1771313824.000,"780f69","CDG4085 ",25.195953,121.203562,8800,213.4,238,0.368,-34.9,228.99
1771313824.000,"899106","CAL5837 ",25.208679,121.238302,6125,253.5,,,-36.7,308.27
1771313824.000,"781104","CES5008 ",25.338409,121.283417,7975,287.1,,0.420,-37.1,358.20
1771313824.000,"abed10","FDX9128 ",24.995619,121.287093,38000,398.7,490,0.844,-33.7,229.68
1771313824.000,"8990f1","MDA1255 ",24.873596,121.302287,12575,174.9,,0.320,-27.6,239.04
1771313824.000,"86eb50","ANA860  ",24.816951,121.580770,41000,554.7,484,0.844,-36.6,51.81
1771313829.000,"89906b","EVA165  ",24.962194,121.056329,2925,168.3,,,-35.8,110.16
1771313829.000,"781878","AMU855  ",24.874741,121.131744,32000,368.2,452,0.752,-33.5,229.74
1771313829.000,"780f69","CDG4085 ",25.191976,121.198581,8800,213.4,238,0.368,-35.3,228.99
1771313829.000,"899106","CAL5837 ",25.210737,121.235478,6250,250.5,,,-35.9,308.52
1771313829.000,"abed10","FDX9128 ",24.988586,121.278076,38000,398.7,490,0.844,-33.3,229.68
1771313829.000,"781104","CES5008 ",25.338409,121.283417,7975,287.1,,,-37.1,358.20
1771313829.000,"8990f1","MDA1255 ",24.871511,121.298494,12625,176.3,,0.324,-26.6,238.92
1771313829.000,"71c331","JJA6022 ",25.112961,121.468709,37000,522.6,,,-35.6,37.07
1771313829.000,"86eb50","ANA860  ",24.816951,121.580770,41000,554.7,484,0.840,-35.7,51.81
1771313834.000,"89906b","EVA165  ",24.961716,121.060079,2900,162.8,,,-33.9,95.64
1771313834.000,"781878","AMU855  ",24.868857,121.124164,32000,366.8,452,0.748,-34.6,229.75
1771313834.000,"780f69","CDG4085 ",25.188675,121.194356,8800,213.4,238,0.364,-35.0,228.99
1771313834.000,"899106","CAL5837 ",25.214461,121.230400,6475,250.5,274,,-36.4,308.52
1771313834.000,"abed10","FDX9128 ",24.982269,121.269887,38000,399.4,490,0.844,-34.3,229.57
1771313834.000,"781104","CES5008 ",25.338409,121.283417,7975,287.1,,,-37.3,358.20
1771313834.000,"8990f1","MDA1255 ",24.869431,121.294607,12700,175.8,,0.320,-27.4,239.20
1771313834.000,"71c331","JJA6022 ",25.112961,121.468709,37000,522.6,,,-36.1,37.07
1771313834.000,"86eb50","ANA860  ",24.837799,121.609802,41000,554.7,484,0.844,-34.6,51.81
1771313839.000,"89906b","EVA165  ",24.961822,121.062703,2875,161.9,,0.280,-33.5,83.97
1771313839.000,"781878","AMU855  ",24.864670,121.118774,32000,366.8,452,0.748,-35.1,229.75
1771313839.000,"780f69","CDG4085 ",25.185471,121.190084,8800,212.6,238,0.368,-33.7,230.92
1771313839.000,"899106","CAL5837 ",25.214461,121.230400,6475,251.0,274,,-36.7,309.02
1771313839.000,"abed10","FDX9128 ",24.982269,121.269887,38000,398.6,490,0.844,-35.2,229.48
1771313839.000,"781104","CES5008 ",25.338409,121.283417,10150,320.6,,,-35.6,39.05
1771313839.000,"8990f1","MDA1255 ",24.867279,121.290741,12750,178.5,,0.324,-25.9,238.98
1771313839.000,"71c331","JJA6022 ",25.112961,121.468709,37000,522.6,,,-36.1,37.07
1771313839.000,"86eb50","ANA860  ",24.847490,121.623316,41000,555.5,484,0.844,-33.6,51.87
1771313844.000,"89906b","EVA165  ",24.962706,121.068351,2825,163.4,,0.280,-33.1,78.35
1771313844.000,"781878","AMU855  ",24.864670,121.118774,32000,366.8,452,0.748,-35.3,229.75
1771313844.000,"780f69","CDG4085 ",25.182632,121.185913,8775,211.4,236,0.364,-33.8,233.08
1771313844.000,"899106","CAL5837 ",25.214461,121.230400,6475,251.6,274,,-37.0,309.19
1771313844.000,"abed10","FDX9128 ",24.973618,121.258748,38000,398.6,490,0.844,-35.6,229.48
1771313844.000,"781104","CES5008 ",25.338409,121.283417,10400,322.5,,,-36.5,43.74
1771313844.000,"8990f1","MDA1255 ",24.865133,121.286886,12775,180.4,,0.324,-26.6,238.60
1771313844.000,"71c331","JJA6022 ",25.112961,121.468709,37000,522.6,,,-36.1,37.07
1771313844.000,"86eb50","ANA860  ",24.855606,121.634623,40975,555.5,484,0.844,-35.3,51.87
1771313849.000,"899109","CAL910  ",24.901978,120.994822,4750,203.6,,,-35.0,55.61
1771313849.000,"89906b","EVA165  ",24.963824,121.072445,2775,164.5,186,0.280,-31.8,72.67
1771313849.000,"781878","AMU855  ",24.864670,121.118774,32000,366.8,452,0.748,-35.5,229.75
1771313849.000,"780f69","CDG4085 ",25.179826,121.181635,8725,210.6,236,0.364,-35.4,234.27
1771313849.000,"899106","CAL5837 ",25.214461,121.230400,6475,251.6,274,,-37.0,309.19
1771313849.000,"abed10","FDX9128 ",24.973618,121.258748,38000,398.6,490,0.844,-35.8,229.48
1771313849.000,"781104","CES5008 ",25.338409,121.283417,10400,322.5,,,-36.5,43.74
1771313849.000,"8990f1","MDA1255 ",24.863364,121.283621,12825,181.3,,0.328,-24.8,238.77
1771313849.000,"71c331","JJA6022 ",25.112961,121.468709,37000,522.6,,,-36.1,37.07
1771313849.000,"86eb50","ANA860  ",24.863411,121.645496,41000,556.2,484,0.844,-34.6,51.79
1771313854.000,"899109","CAL910  ",24.904144,120.998391,4700,203.9,,,-34.3,56.00
1771313854.000,"89906b","EVA165  ",24.965267,121.076280,2725,164.8,188,0.288,-31.9,66.39
1771313854.000,"781878","AMU855  ",24.864670,121.118774,32000,366.8,452,0.748,-35.5,229.75
1771313854.000,"780f69","CDG4085 ",25.177405,121.177955,8650,210.6,236,0.356,-35.3,234.27
1771313854.000,"899106","CAL5837 ",25.214461,121.230400,6475,251.6,274,,-37.0,309.19
1771313854.000,"abed10","FDX9128 ",24.973618,121.258748,38000,398.6,490,0.844,-35.8,229.48
1771313854.000,"8990f1","MDA1255 ",24.861191,121.279704,12875,181.3,,0.328,-25.6,238.77
1771313854.000,"71c331","JJA6022 ",25.112961,121.468709,37000,522.6,,,-36.1,37.07
1771313854.000,"86eb50","ANA860  ",24.871418,121.656586,40975,555.8,484,0.844,-33.9,51.50
1771313859.000,"899109","CAL910  ",24.906967,121.003011,4625,203.3,192,0.292,-34.8,56.23
1771313859.000,"89906b","EVA165  ",24.966989,121.079700,2700,161.6,186,0.284,-29.8,60.74
1771313859.000,"781878","AMU855  ",24.864670,121.118774,32000,366.8,452,0.748,-35.5,229.75
1771313859.000,"780f69","CDG4085 ",25.174118,121.172892,8600,205.6,232,0.356,-34.8,234.30
1771313859.000,"899106","CAL5837 ",25.232758,121.205597,7700,258.0,274,,-36.6,309.18
1771313859.000,"abed10","FDX9128 ",24.973618,121.258748,38000,398.6,490,0.844,-35.8,229.48
1771313859.000,"8990f1","MDA1255 ",24.858673,121.275075,12950,181.6,,0.328,-25.6,239.20
1771313859.000,"71c331","JJA6022 ",25.112961,121.468709,37000,522.6,,,-36.1,37.07
1771313859.000,"86eb50","ANA860  ",24.879145,121.667158,41000,555.7,484,0.844,-35.0,51.36
1771313864.000,"899109","CAL910  ",24.906967,121.003011,4625,203.3,192,0.292,-34.8,56.23
1771313864.000,"89906b","EVA165  ",24.969084,121.083172,2650,157.8,182,0.276,-27.2,56.11
1771313864.000,"781878","AMU855  ",24.864670,121.118774,32000,366.8,452,0.748,-35.5,229.75
1771313864.000,"780f69","CDG4085 ",25.171447,121.168783,8550,202.0,228,0.352,-34.9,234.26
1771313864.000,"899106","CAL5837 ",25.232758,121.205597,7700,258.0,274,,-36.6,309.18
1771313864.000,"abed10","FDX9128 ",24.973618,121.258748,38000,398.6,490,0.844,-35.8,229.48
1771313864.000,"8990f1","MDA1255 ",24.856567,121.271311,13025,182.1,,0.328,-25.1,238.93
1771313864.000,"71c331","JJA6022 ",25.112961,121.468709,37000,522.6,,,-36.1,37.07
1771313864.000,"86eb50","ANA860  ",24.887478,121.678611,40975,555.5,484,0.844,-35.3,51.21
1771313869.000,"899109","CAL910  ",24.906967,121.003011,4625,203.3,192,0.292,-34.8,56.23
1771313869.000,"89906b","EVA165  ",24.971272,121.086437,2600,155.0,178,0.272,-28.6,53.13
1771313869.000,"781878","AMU855  ",24.864670,121.118774,32000,366.8,452,0.748,-35.5,229.75
1771313869.000,"780f69","CDG4085 ",25.168671,121.164602,8500,199.0,222,0.344,-34.5,233.99
1771313869.000,"899106","CAL5837 ",25.232758,121.205597,7700,258.0,282,,-36.6,309.18
1771313869.000,"abed10","FDX9128 ",24.973618,121.258748,38000,398.6,490,0.844,-35.8,229.48
1771313869.000,"8990f1","MDA1255 ",24.854370,121.267242,13100,181.3,,0.328,-26.3,238.77
1771313869.000,"71c331","JJA6022 ",25.112961,121.468709,37000,522.6,,,-36.1,37.07
1771313869.000,"86eb50","ANA860  ",24.892502,121.685435,40975,555.5,484,0.840,-34.9,51.21
1771313874.000,"899109","CAL910  ",24.906967,121.003011,4625,203.3,192,0.292,-34.8,56.23
1771313874.000,"89906b","EVA165  ",24.973618,121.089630,2550,153.1,174,0.268,-30.6,51.63
1771313874.000,"781878","AMU855  ",24.864670,121.118774,32000,366.8,452,0.748,-35.5,229.75
1771313874.000,"780f69","CDG4085 ",25.165924,121.160482,8475,195.4,218,0.336,-33.4,233.95
1771313874.000,"899106","CAL5837 ",25.245930,121.188061,8575,258.0,282,,-36.2,309.18
1771313874.000,"abed10","FDX9128 ",24.973618,121.258748,38000,398.6,490,0.844,-35.8,229.48
1771313874.000,"8990f1","MDA1255 ",24.852173,121.263326,13150,182.1,,0.328,-25.4,238.93
1771313874.000,"781104","CES5008 ",25.437679,121.343269,10925,322.5,,,-36.9,43.74
1771313874.000,"71c331","JJA6022 ",25.112961,121.468709,37000,522.6,,,-36.1,37.07
1771313874.000,"86eb50","ANA860  ",24.892502,121.685435,40975,555.5,484,0.840,-35.4,51.21
1771313879.000,"899109","CAL910  ",24.906967,121.003011,4625,203.3,192,0.292,-34.8,56.23
1771313879.000,"89906b","EVA165  ",24.975601,121.092241,2500,151.3,172,0.264,-30.3,50.63
1771313879.000,"781878","AMU855  ",24.864670,121.118774,32000,366.8,452,0.748,-35.5,229.75
1771313879.000,"780f69","CDG4085 ",25.163315,121.156565,8400,191.0,218,0.332,-33.4,233.73
1771313879.000,"899106","CAL5837 ",25.249701,121.183034,8800,264.9,282,,-36.4,309.64
1771313879.000,"abed10","FDX9128 ",24.973618,121.258748,38000,398.6,490,0.844,-36.1,229.48
1771313879.000,"8990f1","MDA1255 ",24.850050,121.259472,13225,182.1,,0.328,-26.3,238.93
1771313879.000,"781104","CES5008 ",25.437679,121.343269,10925,322.5,,,-37.0,43.74
1771313879.000,"71c331","JJA6022 ",25.112961,121.468709,37000,522.6,,,-36.1,37.07
1771313879.000,"86eb50","ANA860  ",24.909451,121.708460,41000,555.2,484,0.840,-36.1,50.92
1771313884.000,"899109","CAL910  ",24.906967,121.003011,4625,203.3,192,0.292,-34.8,56.23
1771313884.000,"89906b","EVA165  ",24.977875,121.095327,2450,149.2,170,0.260,-29.8,50.44
1771313884.000,"781878","AMU855  ",24.864670,121.118774,32000,366.8,452,0.748,-35.5,229.75
1771313884.000,"780f69","CDG4085 ",25.160934,121.153005,8325,188.8,214,0.332,-33.3,233.62
1771313884.000,"899106","CAL5837 ",25.249701,121.183034,8800,264.9,282,,-36.7,309.64
1771313884.000,"abed10","FDX9128 ",24.922020,121.192258,38000,400.0,490,0.844,-35.5,229.57
1771313884.000,"8990f1","MDA1255 ",24.847916,121.255544,13275,182.1,,0.328,-25.6,238.93
1771313884.000,"781104","CES5008 ",25.437679,121.343269,10925,322.5,,,-37.0,43.74
1771313884.000,"71c331","JJA6022 ",25.112961,121.468709,37000,522.6,,,-36.1,37.07
1771313884.000,"86eb50","ANA860  ",24.909451,121.708460,41000,555.2,484,0.840,-36.0,50.92
1771313889.000,"899109","CAL910  ",24.906967,121.003011,4625,203.3,192,0.292,-34.8,56.23
1771313889.000,"89906b","EVA165  ",24.980255,121.098429,2400,148.4,168,0.256,-28.5,50.19
1771313889.000,"781878","AMU855  ",24.864670,121.118774,32000,366.8,,0.748,-35.5,229.75
1771313889.000,"780f69","CDG4085 ",25.158096,121.148733,8225,188.2,212,0.328,-33.1,233.86
1771313889.000,"899106","CAL5837 ",25.258034,121.172048,9325,271.2,282,,-36.1,309.91
1771313889.000,"abed10","FDX9128 ",24.916992,121.185729,38000,399.4,488,0.844,-32.9,229.57
1771313889.000,"8990f1","MDA1255 ",24.845721,121.251595,13350,182.7,,0.328,-25.0,238.66
1771313889.000,"781104","CES5008 ",25.437679,121.343269,10925,322.5,,,-37.0,43.74
1771313889.000,"86eb50","ANA860  ",24.909451,121.708460,41000,555.2,484,0.840,-36.3,50.92
1771313894.000,"899109","CAL910  ",24.906967,121.003011,4625,203.3,192,0.292,-34.8,56.23
1771313894.000,"89906b","EVA165  ",24.982407,121.101278,2375,148.3,166,0.252,-27.8,49.65
1771313894.000,"781878","AMU855  ",24.864670,121.118774,32000,366.8,,,-35.5,229.75
1771313894.000,"780f69","CDG4085 ",25.155533,121.144918,8125,186.0,212,0.324,-32.6,233.75
1771313894.000,"899106","CAL5837 ",25.259803,121.169716,9450,272.0,282,,-36.3,309.78
1771313894.000,"abed10","FDX9128 ",24.911034,121.178007,38000,399.4,490,0.844,-33.5,229.57
1771313894.000,"8990f1","MDA1255 ",24.843567,121.247660,13400,183.0,,0.328,-26.5,239.09
1771313894.000,"781104","CES5008 ",25.437679,121.343269,10925,322.5,,,-37.4,43.74
1771313894.000,"86eb50","ANA860  ",24.909451,121.708460,41000,555.2,484,0.840,-36.3,50.92
1771313899.000,"899109","CAL910  ",24.906967,121.003011,4625,203.3,192,0.292,-34.8,56.23
1771313899.000,"89906b","EVA165  ",24.984539,121.103953,2325,148.2,168,0.256,-30.6,49.11
1771313899.000,"780f69","CDG4085 ",25.153105,121.141213,8050,185.4,210,0.324,-34.5,234.00
1771313899.000,"899106","CAL5837 ",25.265762,121.161855,9825,272.6,282,,-36.1,309.94
1771313899.000,"abed10","FDX9128 ",24.904724,121.169891,38000,400.1,488,0.844,-32.3,229.66
1771313899.000,"8990f1","MDA1255 ",24.841298,121.243563,13450,183.0,,0.332,-25.2,239.09
1771313899.000,"781104","CES5008 ",25.437679,121.343269,11575,322.5,,,-37.4,43.74
1771313899.000,"86eb50","ANA860  ",24.909451,121.708460,41000,555.2,484,0.840,-36.3,50.92
1771313904.000,"899109","CAL910  ",24.906967,121.003011,4625,203.3,192,0.292,-34.8,56.23
1771313904.000,"89906b","EVA165  ",24.986847,121.106873,2300,146.8,168,0.256,-30.7,49.14
1771313904.000,"780f69","CDG4085 ",25.150684,121.137586,7975,184.0,208,0.324,-33.1,234.06
1771313904.000,"899106","CAL5837 ",25.269836,121.156413,10075,270.2,282,,-35.9,308.99
1771313904.000,"abed10","FDX9128 ",24.897906,121.161165,38000,400.1,488,0.844,-30.9,229.66
1771313904.000,"8990f1","MDA1255 ",24.839172,121.239675,13525,183.5,,0.332,-25.8,238.82
1771313904.000,"781104","CES5008 ",25.437679,121.343269,11575,,,,-37.4,
1771313904.000,"86eb50","ANA860  ",24.909451,121.708460,41000,555.2,484,0.840,-36.3,50.92
1771313909.000,"899109","CAL910  ",24.933704,121.039434,,173.4,192,0.292,-35.5,47.57
1771313909.000,"89906b","EVA165  ",24.988953,121.109517,2250,146.7,164,0.252,-30.0,48.59
1771313909.000,"780f69","CDG4085 ",25.148209,121.133881,7850,184.0,208,0.320,-33.2,234.06
1771313909.000,"899106","CAL5837 ",25.273256,121.151112,10325,268.8,282,,-35.5,307.59
1771313909.000,"abed10","FDX9128 ",24.893018,121.154791,38000,400.1,488,0.844,-30.5,229.66
1771313909.000,"8990f1","MDA1255 ",24.836838,121.235453,13600,183.5,,0.332,-26.6,238.82
1771313909.000,"781104","CES5008 ",25.437679,121.343269,12100,,,,-37.3,
1771313909.000,"89905d","TTW207  ",25.372787,121.429189,12075,265.9,,,-35.0,229.12
1771313909.000,"86eb50","ANA860  ",24.909451,121.708460,41000,555.2,484,0.840,-36.3,50.92
1771313914.000,"899109","CAL910  ",24.933704,121.039434,,173.4,192,0.292,-35.7,47.57
1771313914.000,"89906b","EVA165  ",24.991379,121.112518,2200,146.0,164,0.248,-30.2,48.89
1771313914.000,"780f69","CDG4085 ",25.145750,121.130175,7750,184.4,210,0.324,-34.1,233.38
1771313914.000,"899106","CAL5837 ",25.275491,121.146448,10500,268.8,282,,-35.9,307.59
1771313914.000,"abed10","FDX9128 ",24.886826,121.146851,38000,400.1,488,0.844,-31.2,229.66
1771313914.000,"8990f1","MDA1255 ",24.834778,121.231689,13650,182.7,,0.332,-25.5,238.66
1771313914.000,"781104","CES5008 ",25.437679,121.343269,12100,,,,-37.3,
1771313914.000,"89905d","TTW207  ",25.367935,121.423035,11975,265.9,,,-35.2,229.12
1771313914.000,"86eb50","ANA860  ",24.909451,121.708460,41000,555.2,484,0.840,-36.3,50.92
1771313919.000,"899109","CAL910  ",24.933704,121.039434,,173.4,,,-35.9,47.57
1771313919.000,"89906b","EVA165  ",24.993668,121.115468,2150,146.0,164,0.252,-30.0,48.89
1771313919.000,"780f69","CDG4085 ",25.143190,121.126444,7625,185.8,210,0.324,-34.4,233.32
1771313919.000,"abed10","FDX9128 ",24.880402,121.138571,38000,400.1,488,0.844,-31.5,229.66
1771313919.000,"899106","CAL5837 ",25.275491,121.146448,10500,263.3,282,,-35.9,290.91
1771313919.000,"8990f1","MDA1255 ",24.832581,121.227722,13725,182.7,,0.332,-26.4,238.66
1771313919.000,"781104","CES5008 ",25.437679,121.343269,12100,,,,-37.3,
1771313919.000,"89905d","TTW207  ",25.363953,121.418050,11900,265.9,,,-35.7,229.12
1771313919.000,"86eb50","ANA860  ",24.909451,121.708460,41000,555.2,484,0.840,-36.3,50.92
1771313924.000,"899109","CAL910  ",24.939430,121.050991,3775,173.4,,,-36.1,47.57
1771313924.000,"89906b","EVA165  ",24.995682,121.118011,2125,146.1,166,0.252,-27.1,49.44
1771313924.000,"780f69","CDG4085 ",25.140722,121.122817,7475,186.4,212,0.324,-33.1,233.07
1771313924.000,"abed10","FDX9128 ",24.874054,121.130422,38000,400.1,488,0.844,-31.5,229.66
1771313924.000,"899106","CAL5837 ",25.278331,121.133699,11000,263.3,282,,-36.1,290.91
1771313924.000,"8990f1","MDA1255 ",24.830246,121.223501,13800,183.5,,0.332,-24.6,238.82
1771313924.000,"781104","CES5008 ",25.437679,121.343269,12100,,,,-37.3,
1771313924.000,"89905d","TTW207  ",25.359797,121.412762,11800,266.5,,,-35.7,228.96
1771313924.000,"86eb50","ANA860  ",24.909451,121.708460,41000,555.2,484,0.840,-36.8,50.92
1771313929.000,"899109","CAL910  ",24.939430,121.050991,3775,151.0,,,-36.1,90.38
1771313929.000,"780f69","CDG4085 ",25.138162,121.119085,7325,186.4,210,0.324,-34.5,233.07
1771313929.000,"89906b","EVA165  ",24.997925,121.120860,2075,146.0,166,0.252,-29.8,48.89
1771313929.000,"abed10","FDX9128 ",24.868112,121.122765,38000,400.1,488,0.844,-32.9,229.66
1771313929.000,"899106","CAL5837 ",25.278534,121.129608,11150,260.2,,,-36.3,272.42
1771313929.000,"8990f1","MDA1255 ",24.828124,121.219621,13875,183.5,,0.332,-25.7,238.82
1771313929.000,"781104","CES5008 ",25.437679,121.343269,12100,,,,-37.3,
1771313929.000,"89905d","TTW207  ",25.355561,121.407373,11700,266.5,,,-36.5,228.96
1771313929.000,"86eb50","ANA860  ",24.909451,121.708460,41000,555.2,,,-36.8,50.92
1771313934.000,"899109","CAL910  ",24.938732,121.059075,3625,148.2,158,,-33.7,105.26
1771313934.000,"abed10","FDX9128 ",24.862198,121.115061,38000,400.1,488,0.844,-33.8,229.66
1771313934.000,"780f69","CDG4085 ",25.135529,121.115214,7175,187.0,210,0.324,-34.9,232.82
1771313934.000,"89906b","EVA165  ",25.000134,121.123698,2050,145.5,166,0.252,-29.9,49.74
1771313934.000,"899106","CAL5837 ",25.278534,121.129608,11150,260.2,,,-36.3,272.42
1771313934.000,"8990f1","MDA1255 ",24.825936,121.215734,13925,183.5,,0.332,-25.4,238.82
1771313934.000,"89905d","TTW207  ",25.355561,121.407373,11700,266.5,,,-36.7,228.96
1771313934.000,"781104","CES5008 ",25.505366,121.430796,12875,,,,-37.1,
1771313934.000,"86eb50","ANA860  ",24.909451,121.708460,41000,555.2,,,-36.8,50.92
1771313939.000,"899109","CAL910  ",24.937382,121.062858,3600,148.9,158,0.240,-34.8,112.09
1771313939.000,"abed10","FDX9128 ",24.856155,121.107330,38000,400.8,488,0.844,-34.7,229.55
1771313939.000,"780f69","CDG4085 ",25.132736,121.111247,7025,187.6,210,0.320,-33.9,232.58
1771313939.000,"899106","CAL5837 ",25.276794,121.115199,11725,260.2,,,-36.3,272.42
1771313939.000,"89906b","EVA165  ",25.002411,121.126506,2000,144.6,166,0.252,-31.8,48.93
1771313939.000,"8990f1","MDA1255 ",24.823655,121.211536,13975,185.7,,0.336,-24.8,238.88
1771313939.000,"89905d","TTW207  ",25.355561,121.407373,11700,266.5,,,-36.7,228.96
1771313939.000,"781104","CES5008 ",25.505366,121.430796,12875,,,,-36.4,
1771313944.000,"899109","CAL910  ",24.935939,121.066382,3550,150.8,158,0.240,-35.0,114.70
1771313944.000,"abed10","FDX9128 ",24.852448,121.102498,38000,400.1,488,0.844,-35.6,229.66
1771313944.000,"780f69","CDG4085 ",25.129944,121.107279,6875,186.8,210,0.320,-33.7,232.39
1771313944.000,"899106","CAL5837 ",25.276794,121.115199,11725,260.2,,,-36.3,272.42
1771313944.000,"89906b","EVA165  ",25.004603,121.129294,1950,143.8,166,0.252,-33.6,48.66
1771313944.000,"8990f1","MDA1255 ",24.821374,121.207391,14000,188.0,,0.340,-25.3,238.93
1771313944.000,"89905d","TTW207  ",25.355561,121.407373,11700,266.5,,,-36.9,228.96
1771313944.000,"781104","CES5008 ",25.505366,121.430796,12875,,,,-36.4,
1771313949.000,"899109","CAL910  ",24.934753,121.069031,3525,151.6,162,0.240,-34.5,115.38
1771313949.000,"abed10","FDX9128 ",24.852448,121.102498,38000,400.1,488,0.844,-35.6,229.66
1771313949.000,"780f69","CDG4085 ",25.128113,121.104635,6775,186.0,208,0.320,-35.0,232.21
1771313949.000,"899106","CAL5837 ",25.276794,121.115199,11725,260.2,,,-36.7,272.42
1771313949.000,"89906b","EVA165  ",25.005535,121.130434,1950,144.6,166,0.252,-34.7,48.93
1771313949.000,"8990f1","MDA1255 ",24.819046,121.203193,14000,191.1,,0.348,-25.0,239.14
1771313949.000,"89905d","TTW207  ",25.355561,121.407373,11700,266.5,,,-36.9,228.96
1771313949.000,"781104","CES5008 ",25.505366,121.430796,12875,,,,-36.7,
1771313954.000,"899109","CAL910  ",24.933425,121.072238,3500,152.2,162,0.240,-34.2,114.04
1771313954.000,"780f69","CDG4085 ",25.124662,121.099756,6625,186.0,208,0.316,-35.5,232.21
1771313954.000,"abed10","FDX9128 ",24.852448,121.102498,38000,400.1,488,0.844,-35.6,229.66
1771313954.000,"899106","CAL5837 ",25.276794,121.115199,11725,260.2,,,-36.8,272.42
1771313954.000,"89906b","EVA165  ",25.005535,121.130434,1950,144.6,166,0.252,-35.6,48.93
1771313954.000,"8990f1","MDA1255 ",24.816812,121.199047,14000,193.8,,0.352,-25.2,238.93
1771313954.000,"89905d","TTW207  ",25.355561,121.407373,11250,268.7,,,-35.8,229.07
1771313954.000,"781104","N/A",25.505366,121.430796,12875,,,,-37.0,
1771313959.000,"899109","CAL910  ",24.932308,121.076747,3450,153.2,162,0.244,-33.1,101.68
