1771344427.000,"71c056","TWB639  ",24.847824,121.096853,32000,371.7,462,0.768,-35.4,229.58,0,0,"7115","A3",2,1013.6,254,97,33575,1,8,3
1771344427.000,"76bd46","TGW897  ",25.304959,121.342647,11725,290.0,324,0.500,-35.7,229.33,-992,-960,"4122","A5",2,1023.2,,,12325,1,9,3
1771344432.000,"71c300","TWB663  ",24.965607,121.060588,3200,164.0,,,-32.6,112.97,-1024,,"4161","A3",2,1023.2,,,3575,1,8,3
1771344432.000,"71c056","TWB639  ",24.847824,121.096853,32000,371.7,462,0.768,-35.4,229.58,0,0,"7115","A3",2,1013.6,254,97,33575,1,8,3
1771344432.000,"76bd46","TGW897  ",25.300210,121.336584,11650,287.9,324,0.500,-36.0,229.23,-992,-960,"4122","A5",2,1023.2,,,12250,1,9,3
1771344437.000,"71c300","TWB663  ",24.964874,121.063894,3100,162.8,182,0.280,-34.7,102.41,-1280,-1056,"4161","A3",2,1023.2,44,38,3475,1,8,3
1771344437.000,"71c056","TWB639  ",24.847824,121.096853,32000,371.7,462,0.768,-35.4,229.58,0,0,"7115","A3",2,1013.6,254,97,33575,1,8,3
1771344437.000,"76bd46","TGW897  ",25.295792,121.330922,11575,286.5,316,0.492,-36.1,229.25,-896,-960,"4122","A5",2,1023.2,,,12150,1,9,3
1771344442.000,"71c300","TWB663  ",24.964475,121.068766,2975,162.5,186,0.284,-34.1,94.59,-1344,-1344,"4161","A3",2,1023.2,55,32,3350,1,8,3
1771344442.000,"71c056","TWB639  ",24.847824,121.096853,32000,371.7,462,0.768,-35.4,229.58,0,0,,"A3",2,1013.6,254,97,33575,1,8,3
1771344442.000,"76bd46","TGW897  ",25.292313,121.326497,11500,285.0,316,0.492,-36.0,229.27,-896,-960,"4122","A5",2,1023.2,,,12075,1,9,3
1771344447.000,"71c300","TWB663  ",24.964662,121.072860,2875,161.3,184,0.284,-33.3,86.45,-1152,-1376,"4161","A3",2,1023.2,44,31,3250,1,8,3
1771344447.000,"71c056","TWB639  ",24.847824,121.096853,32000,371.7,462,,-35.4,229.58,0,,,"A3",2,,,,33575,,,
1771344447.000,"76bd46","TGW897  ",25.292313,121.326497,11500,285.0,316,0.492,-36.7,229.27,-896,-960,"4122","A5",2,1023.2,,,12075,1,9,3
1771344452.000,"71c300","TWB663  ",24.965453,121.076902,2800,160.1,184,0.280,-31.7,77.01,-768,-1024,"4161","A3",2,1023.2,35,32,3175,1,8,3
1771344452.000,"71c056","TWB639  ",24.847824,121.096853,32000,371.7,,,-35.4,229.58,0,,,"A3",2,,,,33575,,,
1771344452.000,"76bd46","TGW897  ",25.292313,121.326497,11500,285.0,316,0.492,-37.0,229.27,-896,-960,"4122","A5",2,1023.2,,,12075,1,9,3
1771344457.000,"71c300","TWB663  ",24.966989,121.081048,2725,158.8,182,0.280,-30.1,67.80,-576,-704,"4161","A3",2,1023.2,33,29,3100,1,8,3
1771344457.000,"76bd46","TGW897  ",25.279449,121.310120,11275,280.1,310,0.492,-36.0,229.20,-896,-960,"4122","A5",2,1023.2,,,11850,1,9,3
1771344462.000,"71c300","TWB663  ",24.968712,121.084105,2700,158.2,182,0.280,-31.2,57.92,-512,-544,"4161","A3",2,1023.2,36,26,3050,1,8,3
1771344462.000,"76bd46","TGW897  ",25.275119,121.304609,11200,277.9,310,0.492,-36.2,229.09,-896,-960,"4122","A5",2,1023.2,,,11775,1,9,3
1771344467.000,"71c300","TWB663  ",24.971319,121.087629,2650,160.4,184,0.280,-32.7,50.06,-448,-448,"4161","A3",2,1023.2,37,25,3000,1,8,3
1771344467.000,"76bd46","TGW897  ",25.269253,121.297095,11100,277.2,310,0.492,-35.9,229.24,-896,-960,"4122","A5",2,1023.2,,,11675,1,9,3
1771344472.000,"71c300","TWB663  ",24.973460,121.090220,2625,161.4,184,0.280,-32.7,48.01,-512,-480,"4161","A3",2,1023.2,53,23,2975,1,8,3
1771344472.000,"76bd46","TGW897  ",25.265488,121.292267,11025,275.2,304,0.476,-35.3,229.42,-768,-960,"4122","A5",2,1023.2,,,11600,1,9,3
1771344477.000,"71c300","TWB663  ",24.976044,121.093343,2575,162.2,184,0.280,-32.5,48.25,-512,-480,"4161","A3",2,1023.2,61,22,2925,1,8,3
1771344477.000,"76bd46","TGW897  ",25.262922,121.289011,10975,273.8,306,0.476,-35.2,229.44,-992,-960,"4122","A5",2,1023.2,257,34,11550,1,9,3
1771344483.000,"71c300","TWB663  ",24.979279,121.097424,2525,162.4,186,0.288,-31.3,49.25,-384,-384,"4161","A3",2,1023.2,50,24,2900,1,8,3
1771344483.000,"76bd46","TGW897  ",25.256311,121.280564,10875,272.3,302,0.468,-36.1,229.17,-640,-768,"4122","A5",2,1023.2,257,34,11425,1,9,3
1771344488.000,"71c300","TWB663  ",24.981766,121.100566,2500,160.8,186,0.284,-30.8,48.28,-448,-416,"4161","A3",2,1023.2,48,25,2850,1,8,3
1771344488.000,"76bd46","TGW897  ",25.251377,121.274293,10825,269.4,300,0.468,-35.3,229.21,-640,-512,"4122","A5",2,1023.2,257,34,11375,1,9,3
1771344493.000,"71c300","TWB663  ",24.984121,121.103331,2450,160.6,184,0.284,-29.3,47.27,-640,-608,"4161","A3",2,1023.2,59,24,2825,1,8,3
1771344493.000,"76bd46","TGW897  ",25.247589,121.269430,10800,266.6,300,0.464,-35.6,229.26,-480,-512,"4122","A5",2,1023.2,257,34,11350,1,9,3
